"record_id","doi","interaction_type","is_covalent_binding","experiment_mode_primary","experiment_mode_detail","application_context","comparable_target_class","model_ready","model_ready_blocker","manual_review_priority","q5_protein_evidence_flag","q5_triage_action","standardization_rules_version"
"PHA-94f887c70d-006","10.1016/j.colsurfa.2021.126598","nonspecific_adsorption","no","surface","other","purification","weak","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","medium","True","not_applicable","curated_release_20260707"
"PHA-94f887c70d-007","10.1016/j.colsurfa.2021.126598","nonspecific_adsorption","no","surface","other","purification","weak","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","medium","True","not_applicable","curated_release_20260707"
"PHA-94f887c70d-008","10.1016/j.colsurfa.2021.126598","nonspecific_adsorption","no","surface","other","purification","weak","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","medium","True","not_applicable","curated_release_20260707"
"PHA-826b056276-001","10.1016/j.colsurfa.2022.130140","protein_fouling","no","biofouling","other","purification","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-826b056276-002","10.1016/j.colsurfa.2022.130140","covalent_immobilization","yes","biofouling","surface_fouling_assay","purification","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-826b056276-003","10.1016/j.colsurfa.2022.130140","covalent_immobilization","yes","biofouling","surface_fouling_assay","antifouling","medium","False","missing_or_unnormalizable_unit","medium","True","keep","curated_release_20260707"
"PHA-9ece3c161e-001","10.1016/j.colsurfa.2022.130869","physical_adsorption","no","batch","batch_adsorption_equilibrium","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-9ece3c161e-002","10.1016/j.colsurfa.2022.130869","physical_adsorption","no","batch","batch_adsorption_equilibrium","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-9ece3c161e-003","10.1016/j.colsurfa.2022.130869","selective_adsorption","no","batch","batch_adsorption_equilibrium","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-9ece3c161e-004","10.1016/j.colsurfa.2022.130869","physical_adsorption","no","batch","batch_adsorption_equilibrium","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-9ece3c161e-005","10.1016/j.colsurfa.2022.130869","physical_adsorption","no","batch","batch_adsorption_isotherm","mechanism_study","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-9ece3c161e-006","10.1016/j.colsurfa.2022.130869","physical_adsorption","no","batch","batch_adsorption_isotherm","mechanism_study","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-9ece3c161e-007","10.1016/j.colsurfa.2022.130869","physical_adsorption","no","batch","batch_adsorption_isotherm","mechanism_study","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-9ece3c161e-008","10.1016/j.colsurfa.2022.130869","physical_adsorption","no","surface","batch_adsorption_kinetics","mechanism_study","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-9ece3c161e-009","10.1016/j.colsurfa.2022.130869","selective_adsorption","no","hemocompatibility","other","purification","strong","False","low_source_quality","high","True","not_applicable","curated_release_20260707"
"PHA-5f8365cf19-001","10.1016/j.colsurfa.2023.132044","antifouling_low_adsorption","no","biofouling","surface_fouling_assay","antifouling","medium","True","ready","high","True","keep","curated_release_20260707"
"PHA-5f8365cf19-002","10.1016/j.colsurfa.2023.132044","antifouling_low_adsorption","no","biofouling","surface_fouling_assay","antifouling","medium","True","ready","high","True","keep","curated_release_20260707"
"PHA-5f8365cf19-003","10.1016/j.colsurfa.2023.132044","antifouling_low_adsorption","no","biofouling","surface_fouling_assay","antifouling","medium","True","ready","high","True","keep","curated_release_20260707"
"PHA-5f8365cf19-004","10.1016/j.colsurfa.2023.132044","antifouling_low_adsorption","no","biofouling","other","antifouling","strong","True","ready","high","True","keep","curated_release_20260707"
"PHA-986b9e0c61-001","10.1016/j.colsurfa.2024.134224","covalent_immobilization","yes","batch","batch_adsorption_equilibrium","protein_immobilization","weak","False","not_strong_or_medium_comparable","medium","True","not_applicable","curated_release_20260707"
"PHA-986b9e0c61-002","10.1016/j.colsurfa.2024.134224","covalent_immobilization","yes","batch","batch_adsorption_equilibrium","protein_immobilization","weak","False","not_strong_or_medium_comparable","medium","True","not_applicable","curated_release_20260707"
"PHA-986b9e0c61-003","10.1016/j.colsurfa.2024.134224","covalent_immobilization","yes","immobilization","protein_immobilization_activity","purification","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-986b9e0c61-004","10.1016/j.colsurfa.2024.134224","covalent_immobilization","yes","column","protein_immobilization_activity","purification","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-9a7e39362d-001","10.1016/j.colsurfa.2024.135377","protein_fouling","no","hemocompatibility","other","hemocompatibility","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-9a7e39362d-002","10.1016/j.colsurfa.2024.135377","antifouling_low_adsorption","no","biofouling","surface_fouling_assay","antifouling","medium","True","ready","high","True","keep","curated_release_20260707"
"PHA-9a7e39362d-003","10.1016/j.colsurfa.2024.135377","physical_adsorption","no","surface","other","purification","medium","False","missing_or_unnormalizable_unit;low_source_quality","medium","True","not_applicable","curated_release_20260707"
"PHA-39c6dcbdb6-001","10.1016/j.colsurfa.2025.138170","covalent_immobilization","yes","immobilization","other","purification","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-39c6dcbdb6-002","10.1016/j.colsurfa.2025.138170","covalent_immobilization","yes","immobilization","protein_immobilization_activity","protein_immobilization","medium","True","ready","high","False","not_applicable","curated_release_20260707"
"PHA-39c6dcbdb6-003","10.1016/j.colsurfa.2025.138170","covalent_immobilization","yes","immobilization","protein_immobilization_activity","protein_immobilization","not_comparable","False","not_strong_or_medium_comparable","medium","False","not_applicable","curated_release_20260707"
"PHA-39c6dcbdb6-004","10.1016/j.colsurfa.2025.138170","covalent_immobilization","yes","immobilization","static_incubation","protein_immobilization","medium","True","ready","high","False","not_applicable","curated_release_20260707"
"PHA-39c6dcbdb6-005","10.1016/j.colsurfa.2025.138170","covalent_immobilization","yes","immobilization","other","protein_immobilization","medium","True","ready","high","False","not_applicable","curated_release_20260707"
"PHA-7c6b486bdf-001","10.1016/j.colsurfa.2026.140413","entrapment","no","immobilization","protein_immobilization_activity","purification","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-7c6b486bdf-002","10.1016/j.colsurfa.2026.140413","covalent_immobilization","yes","immobilization","protein_immobilization_activity","protein_immobilization","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-7c6b486bdf-003","10.1016/j.colsurfa.2026.140413","entrapment","no","immobilization","other","protein_immobilization","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-c469ec4812-001","10.1016/j.colsurfa.2026.140603","physical_adsorption","no","batch","batch_adsorption_equilibrium","biointerface_adsorption","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit","medium","True","not_applicable","curated_release_20260707"
"PHA-c469ec4812-002","10.1016/j.colsurfa.2026.140603","physical_adsorption","no","batch","batch_adsorption_equilibrium","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-c469ec4812-003","10.1016/j.colsurfa.2026.140603","physical_adsorption","no","batch","batch_adsorption_equilibrium","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-c469ec4812-004","10.1016/j.colsurfa.2026.140603","physical_adsorption","no","batch","batch_adsorption_kinetics","mechanism_study","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-c469ec4812-005","10.1016/j.colsurfa.2026.140603","physical_adsorption","no","surface","batch_adsorption_equilibrium","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-c469ec4812-006","10.1016/j.colsurfa.2026.140603","physical_adsorption","no","surface","batch_adsorption_equilibrium","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-c469ec4812-007","10.1016/j.colsurfa.2026.140603","physical_adsorption","no","batch","batch_adsorption_isotherm","mechanism_study","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-c469ec4812-008","10.1016/j.colsurfa.2026.140603","physical_adsorption","no","surface","batch_adsorption_isotherm","mechanism_study","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-c469ec4812-009","10.1016/j.colsurfa.2026.140603","physical_adsorption","no","surface","batch_adsorption_equilibrium","biointerface_adsorption","not_comparable","False","not_strong_or_medium_comparable","high","True","not_applicable","curated_release_20260707"
"PHA-c469ec4812-010","10.1016/j.colsurfa.2026.140603","physical_adsorption","no","surface","batch_adsorption_equilibrium","mechanism_study","not_comparable","False","not_strong_or_medium_comparable","medium","True","not_applicable","curated_release_20260707"
"PHA-c469ec4812-011","10.1016/j.colsurfa.2026.140603","physical_adsorption","no","surface","batch_adsorption_equilibrium","biointerface_adsorption","not_comparable","False","not_strong_or_medium_comparable","high","True","not_applicable","curated_release_20260707"
"PHA-c469ec4812-012","10.1016/j.colsurfa.2026.140603","covalent_immobilization","yes","surface","other","purification","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-c469ec4812-013","10.1016/j.colsurfa.2026.140603","physical_adsorption","no","column","column_breakthrough","purification","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-c469ec4812-014","10.1016/j.colsurfa.2026.140603","selective_adsorption","no","surface","batch_adsorption_equilibrium","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-c469ec4812-015","10.1016/j.colsurfa.2026.140603","selective_adsorption","no","surface","batch_adsorption_equilibrium","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-c469ec4812-016","10.1016/j.colsurfa.2026.140603","selective_adsorption","no","hemocompatibility","batch_adsorption_equilibrium","hemocompatibility","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit","high","True","not_applicable","curated_release_20260707"
