material_mention_id,doi,name,role,query,value_origin,source_database,match_status,qa_status,qa_note,pubchem_cid,molecular_formula,molecular_weight,canonical_smiles,isomeric_smiles,inchikey,iupac_name
11764,10.1016/j.matdes.2025.113581,sodium phosphate monobasic monohydrate,buffer component,sodium phosphate monobasic monohydrate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11765,10.1016/j.matdes.2025.113581,isopropanol,storage solution component,isopropanol,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11766,10.1016/j.matdes.2025.113581,deionized water,solvent and washing medium,water,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11745,10.1016/j.matlet.2014.04.125,resorcinol,monomer / carbon precursor,resorcinol,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11746,10.1016/j.matlet.2014.04.125,formaldehyde,monomer / crosslinking carbon precursor,formaldehyde,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11747,10.1016/j.matlet.2014.04.125,carbonate buffer,base catalyst / synthesis buffer,carbonate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
11748,10.1016/j.matlet.2014.04.125,sodium carbonate,catalyst source,sodium carbonate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11749,10.1016/j.matlet.2014.04.125,carbonate ion,actual base catalyst,carbonate ion,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11750,10.1016/j.matlet.2014.04.125,hydrochloric acid,pH adjuster,hydrochloric acid,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11751,10.1016/j.matlet.2014.04.125,sodium hydroxide,pH adjuster,sodium hydroxide,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11752,10.1016/j.matlet.2014.04.125,t-butanol,solvent exchange / dehydration solvent,tert-butanol,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11753,10.1016/j.matlet.2014.04.125,McIlvaine buffer,protein adsorption buffer,McIlvaine buffer,external_descriptor,PubChem,skipped,skipped,,,,,,,,
11754,10.1016/j.matlet.2014.04.125,Tris-HCl,electrophoresis buffer component,Tris hydrochloride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11755,10.1016/j.matlet.2014.04.125,glycerol,electrophoresis buffer component,glycerol,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11756,10.1016/j.matlet.2014.04.125,bromophenol blue,electrophoresis tracking dye,bromophenol blue,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11757,10.1016/j.matlet.2014.04.125,Coomassie brilliant blue,protein stain,Coomassie brilliant blue,external_descriptor,PubChem,skipped,skipped,,,,,,,,
11237,10.1016/j.matlet.2015.05.080,sodium alginate,hydrogel precursor polymer,sodium alginate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11238,10.1016/j.matlet.2015.05.080,calcium alginate,cross-linked hydrogel backbone,calcium alginate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11239,10.1016/j.matlet.2015.05.080,carboxyl multi-walled carbon nanotubes,composite filler,carboxyl multi-walled carbon nanotubes,external_descriptor,PubChem,skipped,skipped,,,,,,,,
11240,10.1016/j.matlet.2015.05.080,calcium chloride anhydrous,crosslinker source,calcium chloride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11241,10.1016/j.matlet.2015.05.080,Ca2+,ionic cross-linking bridge,calcium ion,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11242,10.1016/j.matlet.2015.05.080,polyethylene glycol 400,pore-forming agent,polyethylene glycol 400,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11243,10.1016/j.matlet.2015.05.080,Congo red,dye rejection test solute,Congo red,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
13177,10.1016/j.matlet.2024.136694,aldehyde hyaluronic acid,hydrogel polymer backbone,aldehyde hyaluronic acid,external_descriptor,PubChem,skipped,skipped,,,,,,,,
13178,10.1016/j.matlet.2024.136694,hyaluronic acid,precursor polymer,hyaluronic acid,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
13179,10.1016/j.matlet.2024.136694,carboxymethyl chitosan,hydrogel polymer backbone,carboxymethyl chitosan,external_descriptor,PubChem,skipped,skipped,,,,,,,,
13180,10.1016/j.matlet.2024.136694,docetaxel,loaded drug cargo,docetaxel,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
13181,10.1016/j.matlet.2024.136694,HMH18@DTX nanoparticles,nanocomposite filler and drug carrier,HMH18 docetaxel nanoparticles,external_descriptor,PubChem,skipped,skipped,,,,,,,,
13182,10.1016/j.matlet.2024.136694,histidine tag,responsive protein segment,histidine,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
13183,10.1016/j.matlet.2024.136694,Schiff base C=N bond,dynamic covalent hydrogel linkage,Schiff base,external_descriptor,PubChem,skipped,skipped,,,,,,,,
13163,10.1016/j.mattod.2020.03.024,carboxybetaine,zwitterionic functional group,carboxybetaine,external_descriptor,PubChem,skipped,skipped,,,,,,,,
13164,10.1016/j.mattod.2020.03.024,sulfobetaine,zwitterionic functional group,sulfobetaine,external_descriptor,PubChem,skipped,skipped,,,,,,,,
13165,10.1016/j.mattod.2020.03.024,phosphorylcholine,zwitterionic functional group,phosphorylcholine,external_descriptor,PubChem,skipped,skipped,,,,,,,,
13166,10.1016/j.mattod.2020.03.024,poly(carboxybetaine methacrylate),zwitterionic polymer,carboxybetaine methacrylate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
13167,10.1016/j.mattod.2020.03.024,poly(carboxybetaine acrylamide),zwitterionic polymer hydrogel component,carboxybetaine acrylamide,external_descriptor,PubChem,skipped,skipped,,,,,,,,
13168,10.1016/j.mattod.2020.03.024,2-hydroxyethyl methacrylate,hydrogel monomer,2-hydroxyethyl methacrylate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
13169,10.1016/j.mattod.2020.03.024,methacryloyl-l-lysine,zwitterionic monomer,methacryloyl l lysine,external_descriptor,PubChem,skipped,skipped,,,,,,,,
13170,10.1016/j.mattod.2020.03.024,Ca2+,ionic crosslinking metal ion,calcium ion,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
13171,10.1016/j.mattod.2020.03.024,degradable disulfide CB cross-linker,zwitterionic crosslinker,disulfide carboxybetaine crosslinker,external_descriptor,PubChem,skipped,skipped,,,,,,,,
13172,10.1016/j.mattod.2020.03.024,silica,hydrogel inorganic component,silica,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
13173,10.1016/j.mattod.2020.03.024,dextran,natural polymer backbone,dextran,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
13174,10.1016/j.mattod.2020.03.024,cellulose,natural polymer backbone,cellulose,external_descriptor,PubChem,skipped,skipped,,,,,,,,
13175,10.1016/j.mattod.2020.03.024,starch,natural polymer hydrogel backbone,starch,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
13176,10.1016/j.mattod.2020.03.024,chitosan,natural polymer hydrogel backbone,chitosan,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
6444,10.1016/j.memsci.2008.06.023,expanded poly(tetrafluoroethylene),base membrane polymer,poly(tetrafluoroethylene),external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
6445,10.1016/j.memsci.2008.06.023,poly(ethylene glycol) methacrylate,grafted macromonomer / hydrogel-like antifouling chain,poly(ethylene glycol) methacrylate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
6446,10.1016/j.memsci.2008.06.023,hydrogen,plasma gas / surface activation,hydrogen,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
6447,10.1016/j.memsci.2008.06.023,toluene,grafting reaction solvent,toluene,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
6448,10.1016/j.memsci.2008.06.023,methanol,extraction solvent,methanol,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
6449,10.1016/j.memsci.2008.06.023,phosphate buffered saline,"buffer for equilibration, rinsing, and ELISA workflow",phosphate buffered saline,external_descriptor,PubChem,skipped,skipped,,,,,,,,
6450,10.1016/j.memsci.2008.06.023,bovine serum albumin,blocking protein in ELISA,bovine serum albumin,external_descriptor,PubChem,skipped,skipped,,,,,,,,
6451,10.1016/j.memsci.2008.06.023,"3,3',5,5'-tetramethylbenzidine",chromogen for ELISA,"3,3',5,5'-tetramethylbenzidine",external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
6452,10.1016/j.memsci.2008.06.023,Tween 20,ELISA reagent,Tween 20,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
6453,10.1016/j.memsci.2008.06.023,hydrogen peroxide,ELISA reagent,hydrogen peroxide,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
6454,10.1016/j.memsci.2008.06.023,sulfuric acid,ELISA stop solution,sulfuric acid,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
6455,10.1016/j.memsci.2008.06.023,glutaraldehyde,platelet fixation reagent,glutaraldehyde,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10960,10.1016/j.memsci.2008.06.059,poly(acrylic acid-co-acrylamide),hydrogel polymer,poly(acrylic acid-co-acrylamide),external_descriptor,PubChem,skipped,skipped,,,,,,,,
10961,10.1016/j.memsci.2008.06.059,acrylic acid,monomer,acrylic acid,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10962,10.1016/j.memsci.2008.06.059,acrylamide,monomer,acrylamide,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10963,10.1016/j.memsci.2008.06.059,"N,N'-methylene-bis-acrylamide",crosslinker,"N,N'-methylenebisacrylamide",external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10964,10.1016/j.memsci.2008.06.059,ammonium persulfate,initiator,ammonium persulfate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10965,10.1016/j.memsci.2008.06.059,Span-60,surfactant/dispersant,Span 60,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10966,10.1016/j.memsci.2008.06.059,sodium hydroxide,neutralizing agent,sodium hydroxide,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10967,10.1016/j.memsci.2008.06.059,Tris-HCl,buffer,Tris hydrochloride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10968,10.1016/j.memsci.2008.06.059,microporous polypropylene,hollow fiber membrane material,polypropylene,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10969,10.1016/j.memsci.2008.06.059,cyclohexane,organic phase,cyclohexane,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10970,10.1016/j.memsci.2008.06.059,isopropyl alcohol,molecular weight control agent,isopropyl alcohol,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10971,10.1016/j.memsci.2008.06.059,methanol,precipitation solvent,methanol,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11899,10.1016/j.memsci.2008.12.054,poly(ethylene glycol) diacrylate,monomer and crosslinker,poly(ethylene glycol) diacrylate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
11900,10.1016/j.memsci.2008.12.054,1-hydroxycyclohexyl phenyl ketone,photoinitiator,1-hydroxycyclohexyl phenyl ketone,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11901,10.1016/j.memsci.2008.12.054,water,prepolymerization diluent and swelling medium,water,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11902,10.1016/j.memsci.2008.12.054,phosphate buffered saline,protein adsorption buffer,phosphate buffered saline,external_descriptor,PubChem,skipped,skipped,,,,,,,,
11903,10.1016/j.memsci.2008.12.054,sodium dodecyl sulfate,protein desorption agent,sodium dodecyl sulfate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11904,10.1016/j.memsci.2008.12.054,n-decane,contact angle probe liquid,n-decane,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10773,10.1016/j.memsci.2009.03.002,polyvinylidene fluoride,membrane support,polyvinylidene fluoride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10774,10.1016/j.memsci.2009.03.002,N-vinyl-caprolactam,monomer,N-vinylcaprolactam,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10775,10.1016/j.memsci.2009.03.002,1-vinyl-2-pyrrolidone,monomer,1-vinyl-2-pyrrolidone,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10776,10.1016/j.memsci.2009.03.002,"N,N'-methylene-bisacrylamide",crosslinker,"N,N'-methylenebisacrylamide",external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10777,10.1016/j.memsci.2009.03.002,azobisisobutyronitrile,thermal initiator,azobisisobutyronitrile,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10778,10.1016/j.memsci.2009.03.002,iso-propanol,polymerization medium,isopropanol,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10779,10.1016/j.memsci.2009.03.002,sodium chloride,salt stimulus,sodium chloride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10780,10.1016/j.memsci.2009.03.002,sodium phosphate,buffer,sodium phosphate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
11518,10.1016/j.memsci.2009.08.043,polyvinylidene fluoride,hydrophobic membrane support,polyvinylidene fluoride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11519,10.1016/j.memsci.2009.08.043,N-vinyl-caprolactam,hydrogel monomer,N-vinylcaprolactam,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11520,10.1016/j.memsci.2009.08.043,1-vinyl-2-pyrrolidone,hydrogel monomer,1-vinyl-2-pyrrolidone,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11521,10.1016/j.memsci.2009.08.043,bisacrylamide,crosslinker,"N,N'-methylenebisacrylamide",external_descriptor,PubChem,skipped,skipped,,,,,,,,
11522,10.1016/j.memsci.2009.08.043,"diphenyl (2,4,6-trimethylbenzoyl) phosphine oxide/2-hydroxy-2-methylpropiophenone",photo-initiator mixture,"diphenyl(2,4,6-trimethylbenzoyl)phosphine oxide 2-hydroxy-2-methylpropiophenone",external_descriptor,PubChem,skipped,skipped,,,,,,,,
11523,10.1016/j.memsci.2009.08.043,isopropanol,polymerization medium,isopropanol,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11524,10.1016/j.memsci.2009.08.043,acetone,membrane cleaning solvent,acetone,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11525,10.1016/j.memsci.2009.08.043,ammonium sulfate,lyotropic salt for hydrophobic interaction binding,ammonium sulfate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
11526,10.1016/j.memsci.2009.08.043,sodium phosphate,buffer component,sodium phosphate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
11527,10.1016/j.memsci.2009.08.043,sodium chloride,contact angle test salt and SEC mobile phase component,sodium chloride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10495,10.1016/j.memsci.2009.10.025,poly(ethylene glycol) diacrylate,crosslinker; hydrogel-forming monomer,poly(ethylene glycol) diacrylate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
10496,10.1016/j.memsci.2009.10.025,poly(ethylene glycol) acrylate,monofunctional comonomer,poly(ethylene glycol) acrylate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
10497,10.1016/j.memsci.2009.10.025,1-hydroxylcyclohexyl phenyl ketone,photoinitiator,1-hydroxycyclohexyl phenyl ketone,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10498,10.1016/j.memsci.2009.10.025,water,diluent; porogen,water,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10499,10.1016/j.memsci.2009.10.025,sodium chloride,transport probe salt,sodium chloride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10500,10.1016/j.memsci.2009.10.025,phosphate buffered saline,protein filtration buffer,phosphate buffered saline,external_descriptor,PubChem,skipped,skipped,,,,,,,,
12379,10.1016/j.memsci.2010.07.016,poly(ethylene glycol) 400 monomethacrylate,hydrophilic grafting monomer,poly(ethylene glycol) 400 monomethacrylate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
12380,10.1016/j.memsci.2010.07.016,"N,N'-methylene bisacrylamide",two-armed crosslinker,"N,N'-methylene bisacrylamide",external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
12381,10.1016/j.memsci.2010.07.016,pentaerythritol triallyl ether,three-armed crosslinker,pentaerythritol triallyl ether,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
12382,10.1016/j.memsci.2010.07.016,polyethersulfone,base ultrafiltration membrane support,polyethersulfone,external_descriptor,PubChem,skipped,skipped,,,,,,,,
12383,10.1016/j.memsci.2010.07.016,potassium dihydrogen phosphate,buffer salt,potassium dihydrogen phosphate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
12384,10.1016/j.memsci.2010.07.016,disodium hydrogen phosphate dihydrate,buffer salt,disodium hydrogen phosphate dihydrate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
12385,10.1016/j.memsci.2010.07.016,sodium azide,storage solution additive,sodium azide,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
12386,10.1016/j.memsci.2010.07.016,ethanol,membrane washing solvent,ethanol,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10815,10.1016/j.memsci.2011.02.005,poly(ethylene glycol) diacrylate,hydrogel monomer and crosslinker,poly(ethylene glycol) diacrylate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
10816,10.1016/j.memsci.2011.02.005,2-aminoethyl methacrylate hydrochloride,cationic functional monomer,2-aminoethyl methacrylate hydrochloride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10817,10.1016/j.memsci.2011.02.005,RNH3Cl,ammonium-containing monomer shorthand,2-aminoethyl methacrylate hydrochloride,external_descriptor,PubChem,skipped,skipped,,,,,,,,
10818,10.1016/j.memsci.2011.02.005,1-hydroxycyclohexyl phenyl ketone,photoinitiator,1-hydroxycyclohexyl phenyl ketone,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10819,10.1016/j.memsci.2011.02.005,poly(ethylene oxide),viscosity modifier,polyethylene oxide,external_descriptor,PubChem,skipped,skipped,,,,,,,,
10820,10.1016/j.memsci.2011.02.005,polysulfone,membrane support,polysulfone,external_descriptor,PubChem,skipped,skipped,,,,,,,,
10821,10.1016/j.memsci.2011.02.005,phosphate buffered saline,protein filtration buffer,phosphate buffered saline,external_descriptor,PubChem,skipped,skipped,,,,,,,,
10822,10.1016/j.memsci.2011.02.005,glycerol,membrane pretreatment solvent component,glycerol,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10823,10.1016/j.memsci.2011.02.005,methanol,membrane pretreatment solvent component,methanol,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
12279,10.1016/j.memsci.2011.11.025,polyethersulfone,base membrane polymer,polyethersulfone,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
12280,10.1016/j.memsci.2011.11.025,PEGMA 400,main modifying monomer for anti-fouling hydrogel grafting,poly(ethylene glycol) methacrylate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
12281,10.1016/j.memsci.2011.11.025,MBAA,crosslinker,"N,N'-methylenebisacrylamide",external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
12282,10.1016/j.memsci.2011.11.025,PETAE,crosslinker,pentaerythritol triacrylate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
12283,10.1016/j.memsci.2011.11.025,polyvinylpyrrolidone,membrane casting additive,polyvinylpyrrolidone,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
